tweet_with_emoji_meaning,label
رفتم خواستگاری دختره میگه آشپزی نمی‌کنم ظرف نمیشورم خونه تمیز نمی‌کنم ظهر می‌خوابم خانوادم مشکلی ندارن گفتم منم هیچکدوم کارا نمی‌کنم اگه خانوادتون مشکل ندارن شلوار کردی اوردم همینجا بمونم,1
هی می‌دیدم عروس دومادا همدیگه میدیدن گریه میکردن اصلا درکشون نمی‌کردم هوشنگ ابتج  آمدمت بنگرم گریه نمی‌دهد امان اونجا کلا نظرم عوض,0
ایرانیا سرش تفاهم دارن اینه دیگه هیچوقت یده نمیاد,0
رفیقم سال زنگ زد میخوای  هفته‌ای بنز بخری گفتم اره خاک سرت هنوزم بچگیات کودن احمقی,1
تشکیل کلاس‌ بصورت مجازی تخلف مدیر آموزش پرورش شهر تهران برنامه‌ریزی‌شده آموزش مدارس صورت ترکیبی حضوری مجازی,0
خیاطا اینطورین عکسی بهت نشون میدن لباس انجلینا جولیه تحویلت میدن لباس مرحوم حمیده خیرابادی,1
نمیدونم سعدی میگه برگشت جفا هیچم بفروخت عالمش نتوانند خرید اگه جاش بودم گریه می‌کردم,0
نور خواری اونجاش تاریکی شب می‌گوزی یهو همه‌جا روشن میشه,1
رفتم دندون پزشکی گفتم آی آی آی چته گفتم خب کی میاد دندون پزشکی درد میکشه دیگه آره منشی‌ام دارم بهت نوبت میدم,1
یبارم دوست دخترم وقتی‌که خونه خواب بودمو اصن پیشش نبودم یهو بام قهر کردبعد ازش پرسیدم چراگفت دخترا اینجورییم گفتم ای روحم پرسید گفتم اون میتونه خوابم بدنم جدا بشه بره  کرمی بریزه یهو آرره میگم الکی ازت ناراحت نمیشم قهر,1
پدرسگ نریخته چیست اصطلاحی ایرانیان گرفتن موجودی کارت کار می‌برند  خنده,1
متوجه می‌شوید موقعیت کمک قرار دارید شاد باشید احساس خوشبختی خدا دعای طریق مستجاب یادتان هدف دنیا گم‌شدن تاریکی چراغ راهنما بتوانند بواسطه,0
تیم ملی هندبال کشورمان دومین دیدار مسابقات قهرمانی آسیا نتیجه ۲ ۲۹ هند شکست,0
تاحالا ندیدم تومن پول ویزیت دکتر اعتراض باشه تقریبا ماه دارم  پزشک میخونم آرایشگر فلان قدر می‌دید پزشک دوستان پزشک اعتراض ملت پول ویزیت بیادبی دید ساعت ساعت انتظار مطب غیرهست ولمون توروخدا,0
معیار قطعی یارانه پیتزا توی یخچال مردم قرار بدن هرکی پیتزا یخچالش بمونه احتمال مرفه درده,1
یاس میخواد آهنگ دقیقه‌ای بده احتمالا کرونای دلتا اومیکرون زلزله‌ی میخواد باهم پوشش بده,1
رفتم دایرکت  دختر التماس تفاهم رسیدیم گفتم کجا تشریف داری ایسلند جزیره آیس گرین کجا جاده ساوه شهرک رباط‌کریم درجا بلاکم,1
خدا قران سفر انجیل نگفته ویزا بدید,1
ساعت بیخبری کوهنورد ارتفاعات سنندج تیمی امدادی هلالاحمر اعزام مدیرعامل جمعیت هلال‌احمر کردستان نجات جان کوهنورد کوه‌ی منطقه کلاترزان شهر سنندج برف گرفتار شدند تیم عملیاتی تخصصی کوهستان جمعیت اعزام,0
تومن رفته مشاوره ازدواج جلسه دقیقی حرف زدن دوتا تست دادناز ترجمه شده‌ رایگانش اینترنت زیاده حرفی مشاور برید باهم حرف بزنید نوبت بگیرد بیایید کاش پولی میارن حلال باشه,0
بابام اگه میخوای غذا سفارش بدی خودت سفارش بده سیرم اومدن غذا بابام دخترم غذا نمی‌خوری همشو خوردم,1
پایان دی‌ماه مهلت بخشودگی دیرکرد جرائم رانندگی رئیس پلیس راهنمایی رانندگی استان همدان پایان دی‌ماه مهلت بخشودگی دیرکرد جرائم رانندگی ابتدای بهمن‌ماه جریمه‌ دیرکرد اعمال,0
دیدار ایران عراق حضور هزار تماشاگر زن جلسه هماهنگی مسئولان ورزش دیدار تیم ملی مقابل عراق برگزار جلسه ظرفیت ورزشگاه شرایط حضور تماشاگران ورزشگاه آزادی بررسی نیت مقرر مسابقه هزار بلیت فروخته_شود هزار بلیت هزار بلیت آقایان اختصاص‌یافته هزار بلیت بانوان فروخته_می‌شود,0
آدمای بخیل حقیر خودشون کمک کمک سنگ‌اندازی,0
تعرفه غیرقانونی حق مدیریت خدمات داروئی داروخانه رئیس سازمان غذا دارو گرفتن مبلغی عنوان حق مکانیزاسیون حق مدیریت خدمات داروئی توسط داروخانه‌ تخلف تعرفی حتما فاکتور داروخانه چک,0
دوره مجری‌گری صدا سیما واحد عملی هست بری روستا پیرمرد چروک کنی لبخند بگی پدرجان هوای قدیم برامون بگو,1
همتون عموتون ارثو کشیده هیچکدوم باباتون همون عمویی ارثارو کشیده,1
چری تیگو قیمت گذاشتن میلیارد میلیون تومان میشه هزار دلار  لکسوس ژاپنی آشغال داشته_باشی هزار دلاره هزار دلار بگذاری  ماشین چینی بخری زیبا,0
کمیسیون تلفیق نرخ مالیات واحدی مسکونی باغ ویلا‌ی گران‌قیمت صورت تصویب سقف میلیارد تومان معاف مالیات مازاد سقف قبلی میلیارد تومان هزار مازاد سقف قبلی میلیارد تومان هزار مازاد سقف قبلی میلیارد تومان هزار مازاد سقف قبلی میلیارد تومان هزار مازاد سقف قبلی هزار,0
موتور می‌رفتم ی دختره بنزین تموم وایستادم هزار بدبختی‌ی لیتری موتور بنزین کشیدم یهوو دیدم ی مسن سرم وایستاده هی دمت گرم دمت گرم جوون میکنه دختره زنگ‌زده باباش بیاد اسنپ ای تف توو خودگذشتگی,1
لیست خانه‌ی خالی منتشر اعلام زمان پرداخت مالیات سازمان امور مالیاتی کلیه مالکان واحدی مسکونی جهت مشاهده وضعیت مشمولیت واحد واحدی مسکونی اطلاع میزان مالیات متعلقه پرداخت درگاه ملی خدمات الکترونیک سازمان امور مالیاتی کشور نشانی مراجعه حسب مقررات بند ط تبصره ماده واحده قانون بودجه سال کشور مهلت پرداخت مالیات پایان بهمن‌ماه سال تعیین‌شده صورت پرداخت مالیات تعیین‌شده مهلت مقرر صدور برگ مطالبه اقدام,0
دانشآموزان شاد هک زهرا طاهریان معلم ادبیات فارسی مدرسه تربیت اردستان اصفن یکبار گرفتن امتحان ترم بلافاصله اکانت هک برگه‌ی امتحانی مدیر مدرسه پلیس اطلاع دادیم بعدا فهمیدیم کار دانشآموزان دانشآموز یکبار کمک نفر اکانت مدیر مدرسه هک کرده_بودند رئیس مرکز تشخیص پیشگیری جرائم سایبری پلیس فتا موارد هکر اکانتی جعلی اقدام ارسال محتوای نامناسب غیراخلاقی گاهی دسترسی مدیر معلم مدرسه کلاس می‌برند کلاسی درس ایجاد حذف محتوای داخل می‌برند,1
یادتون نمیاد  زمانی چوب بستنیا میشکوندیم کارخونه ازش استفاده نکنه,1
شوک پرسپولیس گلمحمدی بازی فولاد یحیی گلمحمدی شرایط ادامه کار نمی‌بیند احتمال بازی فولاد کنارهگیری گلمحمدی تصمیم صورت نشدن مشکلات مالی تیم پرداخت نشدن مطالبات بازی فولاد پرسپولیس جدا باشگاه پرسپولیس زمان مدیریت سید مجید صدری درصد مطالبات اعضای تیم فصل پرداخت پرسپولیس عصر شنبه ورزشگاه آزادی مصاف فولاد خوزستان,1
