Text,Top Reaction,Top Reaction Count,Views,Date
دیر رسیدم خونه مشتری، گفتم ببخشید بخاطر فوتبال میدون آزادی خیلی ترافیک بود، همه پرچم به دست ترافیک درست کرده بودن مردم آزارا، داشتن میرفتن استادیوم  شرمنده دیر شد؛ گفت خواهش میکنم آقای احدی اما فوتبال اراک برگزار میشه. بابا بسازید این استادیوم لعنتی رو دیگه آبروم‌ رفت  اه  》amirbot《  @OfficialPersianTwitter,🤣,2326,69774,2024-09-25
🏆** هفته ششم لیگ برتر؛ پایان نیمه اول  ** 🔵استقلال 0 🔴پرسپولیس 0  》OPT《  @OfficialPersianTwitter,😁,99,72623,2024-09-25
مگه بازی رو توی مرز لبنان اسرائیل برگزار میکنن چخبره  》ترول《  @OfficialPersianTwitter,😁,688,73686,2024-09-25
رامین رضاییان یاغی مناطق محروم روی سعید مهری خطا کرد،پنالتی شد و پرسپولیس گل زد. این احتمالن عجیب ترین اتفاق ۱۰ سال اخیر فوتبال ایرانه  》ساقی نیوکمپ《  @OfficialPersianTwitter,😁,1537,79927,2024-09-25
فرشید سمیعی: از نکونام حمایت و تشکر می‌کنیم، او خیلی زحمت می‌کشد!  》OPT《  @OfficialPersianTwitter,🤣,1305,77042,2024-09-25
الان نکونام مالک استقلالو عوض می‌کنه.  》Mateo《  @OfficialPersianTwitter,🤣,990,73998,2024-09-25
**نکونام در نشست خبری شرکت نکرد**  جواد نکونام بعد از شکست استقلال مقابل پرسپولیس در دربی ۱۰۴، از حضور در کنفرانس مطبوعاتی خودداری کرد.  》OPT《  @OfficialPersianTwitter,🤣,821,75346,2024-09-25
آخرین باری که استقلال در جریان بازی (بدون احتساب ضربات پنالتی) پرسپولیس را شکست داد دلار فقط ۳ هزار تومن قیمت داشت!😀😐 ۱۰ اسفند ۱۳۹۶ با تک گل وریا غفوری استقلال تونست پرسپولیس را شکست بده و بعد از اون هیچ وقت برنده نشد!  》سعید《  @OfficialPersianTwitter,😁,1198,82489,2024-09-25
بچه م گفت «بابا میشه بازم برام از تو راه قشم از اون موزاییکای محمد صلاح بخری؟» همینجور که باباش با دهن باز مونده از تعجب نگاش میکرد ترجمه کردم: «براش از تو راه قم سوهان محمد سیما بخر»😂 واقعا زبون بچه رو فقط مادرش میفهمه😂   》دندونولوژیست《  @OfficialPersianTwitter,😁,1614,76157,2024-09-25
مامانم ویدئو کال کرد، به سگم میگفت: برو توپتو بیار ببینم، گفتم مامان باید ایتالیایی بگی. گفت توام که ریدی! یک کلمه فارسی نه به اون مرد یاد دادی نه به این سگ:))  》ب《  @OfficialPersianTwitter,🤣,2440,73522,2024-09-25
دیت دوم دختره منو برده براش لباس خریدم، مایحتاجِ خوراکیِ یه ماه خونه‌شو خرید، یه دست غذای اضافه هم برای فردا ظهرش سفارش داده، قبض موبایلشم پرداخت کردم، بعد می‌گه من واقعا انسان قانعی‌ام. کاش یه کم از این قناعتت دست برداری غزه‌ی متحرک.  》SiaVash《  @OfficialPersianTwitter,🤣,2344,81326,2024-09-25
‏ظهر که برادرزاده ام از مدرسه اومد بهش گفتم: بیا تکالیف شبتو انجام بده، زودی تموم بشه، خیلی ریلکس گفت : خودت داری میگی تکلیف شب، بذار شب بشه انجام میدم هیچی دیگه قانع شدم :))))  》Nasrin《  @OfficialPersianTwitter,🤣,1371,77250,2024-09-25
من که هر وقت از ChatGPT استفاده میکنم بعدش ازش تشکر میکنم که بعداً وقتی هوش مصنوعی سیاره رو فتح کرد شانس بقام بیشتر باشه.  》Woody《  @OfficialPersianTwitter,🤣,1685,73634,2024-09-25
توی باشگاه یه دختره جلوی آینه شکمشو داد داخل، لگ رو کشید بالا، به پهلو ایستاد، یه پاشو گذاشت و اون یکیو داد عقب و سلفی‌ای گرفت خانمان‌سوز. بعد گوشیو آورد پایین و شکمو آزاد کرد انگار ۸ ماهه حامله بود:)) خلاصه هرچی میبینید رو باور نکنید عزیزان.   》Tina《  @OfficialPersianTwitter,😁,1787,76386,2024-09-25
۷ سالم بود؛ روز اول مهر مادرم تا دم در کلاس همراهیم کرد و باقیشو سپردن به خودم. روز دوم رفتم قاطی صف کلاس دومیا باهاشون رفتم سر کلاس. فرداش قرار بود برم کلاس سوم که نمیدونم از کجا لو رفت، تصمیم داشتم دبستانو همون هفته اول تموم کنم که مادرم دوباره اومد به معلم کلاس اولم تحویلم داد:)))  》𝓜𝓮𝓱𝓭𝓲《  @OfficialPersianTwitter,😁,2534,78203,2024-09-25
دوم ابتدایی روز اول مدرسه معلم اسممون رو میپرسید یکی گفت: کورش معلم پرسید: فامیل؟ گفت: زن‌دایی ملیحه! فکر کرده بود معلم بهش میگه اسم یکی از فامیلاتون رو بگو😂😂  》Echinops Kurdicus《  @OfficialPersianTwitter,🤣,2761,81625,2024-09-25
یکی از دختر عموهام نامزد کرده بود، اولین بار که دامادو دعوت کردن، سر شام عموم یه مو تو غذاش دیده مو رو بلند کرده گفته: صد بار گفتم وقتی دارید غذا درست میکنید روسری سرتون کنید شاید یه پدر سگی قرار بوده شام بیاد خونه😂  》یه نفر《  @OfficialPersianTwitter,🤣,2565,78227,2024-09-25
پیشنهاد یه آقایی رو رد کردم گفت خانوم ببخشید نهِ قاطعانه یا نهِ نیاز به تلاش؟😹  »آیاوکیلم؟«  @OfficialPersianTwitter,😁,2363,72200,2024-09-26
با همکار مسیحیم بحثم شد، برگشته میگه حواله‌ت میدم به پیامبرتون، گفتم از یه دین دیگه نمی‌تونی حواله کنی باید شِبا کنی، همینجور داره نگام می‌کنه :))))  »روانشناسِ روانی«  @OfficialPersianTwitter,🤣,3851,108639,2024-09-26
هالووین امسال خودمو شبیه منطق میکنم بابام ازم بترسه  »moein«  @OfficialPersianTwitter,😁,820,66625,2024-09-26
امروز یکی اومد آموزش دانشکده گفت برای ثبت‌نام پزشکی چه مدارکی لازمه؟ مسئول آموزش پرسید چرا الان اومدی؟ کنکور دادی؟ گفت نه محل کارم اینجا بود گفتم بیام بپرسم. مگه برای پزشکی آزاد هم باید کنکور داد؟ =)))))))))))))  »farnaz«  @OfficialPersianTwitter,🤣,2693,84164,2024-09-26
دیشب داشتم از جاده پاکدشت میومدم سمت تهران دیدم یه خانوم از اینایی که بهشون میگن کولی یه بچه به کولش بسته گفتم بذار سوارش کنم گناه داره  اومد تو ماشین تکیه داد به صندلی ریدم به خودم گفتم خانوووم بچهههه 😰 گفت بچه نیست از پشتش یه کیسه دراورد توش نخود و لوبیا و این چیزا بود و گفت کیلویی ۱۲۰ تومنه ازم بخر هیچی دیگه تو رودربایستی پونصد تومن نخود لوبیا و عدس کرد تو پاچمون الان اومدم مغازه دیدم کیلویی هفتاد تومنه تا حالا کسی اینجوری تو پاچم نکرده بود مه خدا رو شکر آنلاک شد  »دراکولای عصبی«  @OfficialPersianTwitter,😁,1253,76428,2024-09-26
ببین چه دهنی ازت سرویس کنم (چند دقیقه بعد گریه میکنم، تو دلمم میگم آه مظلوم گیراست خدا به حق همین شب‌های عزیز جوابتو میده)  »میاستنی«  @OfficialPersianTwitter,😁,1323,75585,2024-09-26
حاجی یوگا چرا انقدر سخته؟ :)) من فکر میکردم میریم اونجا چهارزانو میزنیم، ریلکس میکنیم، یکمم خودمونو کش میدیم که مثلن ورزش کرده باشیم. ولی چیزی که اتفاق افتاد این بود که در باید در سخت‌ترین پوزیشن ممکن دستو پاتو عین اختاپوس باز میکردی. حتی بعد فوتبالم انقدر بدن درد نداشتم    *ناخد‌ا یکم*  @OfficialPersianTwitter,😁,1023,75353,2024-09-26
"زمان دانشجویی یه هم اتاقی شهرستانی داشتم، ایشون سر اینکه من گفتم در اتاق رو ""قفل کنید"" یک هفته مسخره‌م میکرد. میگفت اسکل باید بگی در اتاقو ""کلید کن"". خیلی هم تاکید داشت که اینو جایی نگم که مسخره‌م میکنن.    *فِرِدی*  @OfficialPersianTwitter",🤣,2447,66663,2024-09-26
در مورد اسم بچه‌های مدرسه، من هر سال به خودم می‌گم تو دیگه هرچی اسم تو ادبیات و تاریخ این مملکت بوده به چشمت خورده. دیگه چیز جدیدی وجود نداره؛ ولی باز ملت آریایی هر سال یک برگ جدیدی رو کرده و شگفت‌زده‌م می‌کنن.    *اگنس‌گِرِی*  @OfficialPersianTwitter,😁,1011,65914,2024-09-26
چند روزه بچه میگه منو نشوندن آخر کلاس، قد بلندا نشستن جلو! گفتم دیگه کلاس سومی بزرگ شدی باید خودت بری با معلم صحبت کنی نه این که من بیام امروز فهمیدم دیشب زنگ زده به مامانم جریان و گفته و مامانم امروز پاشده رفته مدرسه نه تنها بچه رو نشونده نیمکت اول که میخواسته کلاسشم عوض کنه🫠    *گوپی*  @OfficialPersianTwitter,😁,2046,67210,2024-09-26
دوستم زنگ زده وسط مکالمه گفتم از امیر چه خبر(شوهرش) گفت اونم خوبه بحثمون شده باهم وای پردیس خستم کرده دیگه نمیتونم یهو وسطش گفت: امیر تو هم ناهار فلان چیزو میخوری درست کنم؟ امیر: نه، بیا ناهار بریم بیرون دوستم:😍 ببین پردیس من برم آماده شم  من :|    *آهنگساز خسته*  @OfficialPersianTwitter,🤣,2240,69186,2024-09-26
این بچه گفت نمیخوام برم مدرسه. تو حیاط یه حلزون کوچولو رو نشونش دادم گفتم ببین حتی این حلزون هم صبحها زود پا میشه بره مدرسه. یه کم نگاش کرد گفت امیدوارم یه پرنده بخوردت که مجبور نباشی بری مدرسه!    *دیکتاتور حانیه*  @OfficialPersianTwitter,😁,1563,67481,2024-09-26
